Running,2021-01-12 10:17:07,false,"Maidencreek Running","5.30","454","00:42:37","169","191","4.8","171","179","8:02","7:02","116","112","1.17","0.0","0.0","0.0","0.0","0.0","42:37","0:00","0.0","0:00","No","02:23.19","6","0.0"
Running,2021-01-11 11:18:43,false,"Maidencreek Running","4.97","379","00:39:13","157","181","3.8","173","181","7:53","6:51","128","133","1.18","0.0","0.0","0.0","0.0","0.0","39:13","0:00","0.0","0:00","No","07:48.01","5","0.0"
Running,2021-01-10 12:23:47,false,"Maidencreek Running","4.02","294","00:31:06","155","182","3.4","172","179","7:44","6:56","83","89","1.21","0.0","0.0","0.0","0.0","0.0","31:06","0:00","0.0","0:00","No","00:09.17","5","0.0"
Running,2021-01-09 09:54:03,false,"Maidencreek Running","3.60","259","00:27:53","155","173","3.3","173","179","7:44","7:17","99","106","1.20","0.0","0.0","0.0","0.0","0.0","27:53","0:00","0.0","0:00","No","04:42.61","4","0.0"
Running,2021-01-05 11:21:19,false,"Maidencreek Running","4.00","321","00:30:54","168","193","4.2","174","179","7:43","7:05","68","82","1.20","0.0","0.0","0.0","0.0","0.0","30:54","0:00","0.0","0:00","No","00:01.31","5","0.0"
Running,2021-01-03 14:32:41,false,"Maidencreek Running","4.33","353","00:34:19","167","186","4.2","170","181","7:55","7:18","83","97","1.19","0.0","0.0","0.0","0.0","0.0","34:19","0:00","0.0","0:00","No","02:44.75","5","0.0"
Running,2021-01-02 15:08:53,false,"Maidencreek Running","4.45","410","00:35:20","183","204","5.0","172","183","7:56","6:56","75","89","1.18","0.0","0.0","0.0","0.0","0.0","35:20","0:00","0.0","0:00","No","03:42.60","5","0.0"
Running,2020-12-29 16:47:00,false,"Maidencreek Running","6.41","441","00:54:47","141","158","3.2","171","214","8:33","5:24","289","304","1.10","0.0","0.0","0.0","0.0","0.0","54:47","0:00","0.0","0:00","No","03:31.15","7","0.0"
Running,2020-12-28 17:16:50,false,"Maidencreek Running","7.42","579","01:00:02","162","198","5.0","172","179","8:05","7:21","170","172","1.16","0.0","0.0","0.0","0.0","0.0","1:00:02","0:00","0.0","0:00","No","03:32.34","8","0.0"
Running,2020-12-27 15:27:21,false,"Maidencreek Running","6.13","577","00:49:30","179","197","5.0","172","187","8:04","7:06","106","110","1.16","0.0","0.0","0.0","0.0","0.0","49:30","0:00","0.0","0:00","No","01:07.88","7","0.0"
Running,2020-12-26 15:56:26,false,"Maidencreek Running","7.60","608","00:54:34","172","191","5.0","177","189","7:11","6:06","184","185","1.27","0.0","0.0","0.0","0.0","0.0","54:34","0:00","0.0","0:00","No","04:05.62","8","0.0"
Running,2020-12-24 15:13:55,false,"Maidencreek Running","4.05","277","00:28:00","163","204","3.8","175","181","6:55","6:22","89","91","1.33","0.0","0.0","0.0","0.0","0.0","28:00","0:00","0.0","0:00","No","00:18.08","5","0.0"
Running,2020-12-23 15:29:19,false,"Maidencreek Running","5.77","434","00:45:34","160","184","4.2","171","177","7:54","7:16","136","140","1.19","0.0","0.0","0.0","0.0","0.0","45:34","0:00","0.0","0:00","No","06:09.69","6","0.0"
Running,2020-12-22 09:46:11,false,"Maidencreek Running","7.32","625","00:58:22","172","189","5.0","171","177","7:58","7:23","165","178","1.18","0.0","0.0","0.0","0.0","0.0","58:22","0:00","0.0","0:00","No","02:37.71","8","0.0"
Running,2020-12-21 10:41:35,false,"Maidencreek Running","6.81","498","00:53:28","156","194","4.5","172","179","7:51","6:58","167","180","1.19","0.0","0.0","0.0","0.0","0.0","53:28","0:00","0.0","0:00","No","06:19.25","7","0.0"
Running,2020-12-20 14:38:09,false,"Maidencreek Running","7.77","610","01:01:43","166","186","5.0","173","181","7:56","7:21","168","183","1.17","0.0","0.0","0.0","0.0","0.0","1:01:43","0:00","0.0","0:00","No","06:15.15","8","0.0"
Running,2020-12-18 09:25:32,false,"Maidencreek Running","7.56","580","01:01:55","158","180","4.5","171","204","8:12","6:30","368","382","1.15","0.0","0.0","0.0","0.0","0.0","1:01:55","0:00","0.0","0:00","No","04:31.68","8","0.0"
Running,2020-12-17 11:06:04,false,"Maidencreek Running","7.33","608","00:58:50","169","184","5.0","172","187","8:01","6:54","131","135","1.17","0.0","0.0","0.0","0.0","0.0","58:50","0:00","0.0","0:00","No","02:40.91","8","0.0"
Running,2020-12-16 10:58:40,false,"Maidencreek Running","6.80","564","00:55:00","165","181","5.0","174","183","8:05","7:25","108","120","1.15","0.0","0.0","0.0","0.0","0.0","55:00","0:00","0.0","0:00","No","06:33.35","7","0.0"
Running,2020-12-15 10:51:10,false,"Maidencreek Running","7.30","571","00:58:15","160","174","4.5","173","179","7:59","7:22","185","191","1.17","0.0","0.0","0.0","0.0","0.0","58:15","0:00","0.0","0:00","No","02:21.85","8","0.0"
Running,2020-12-14 11:03:57,false,"Maidencreek Running","7.00","543","00:57:10","156","173","4.2","171","185","8:10","6:51","163","164","1.15","0.0","0.0","0.0","0.0","0.0","57:10","0:00","0.0","0:00","No","07:55.44","7","0.0"
Running,2020-12-12 14:44:23,false,"Maidencreek Running","0.36","30","00:02:48.3","174","183","1.7","171","177","7:45","7:30","15","--","1.21","0.0","0.0","0.0","0.0","0.0","2:48.3","0:00","0.0","0:00","No","02:48.32","1","0.0"
Running,2020-12-12 14:08:10,false,"Maidencreek Running","5.01","391","00:35:13","176","198","5.0","175","191","7:02","5:49","113","136","1.30","0.0","0.0","0.0","0.0","0.0","35:13","0:00","0.0","0:00","No","00:02.80","6","0.0"
Running,2020-12-11 16:32:09,false,"Maidencreek Running","7.01","624","00:57:36","169","193","5.0","170","180","8:13","7:19","169","174","1.15","0.0","0.0","0.0","0.0","0.0","57:36","0:00","0.0","0:00","No","00:05.57","8","0.0"
Running,2020-12-10 16:30:33,false,"Maidencreek Running","6.69","450","00:52:38","143","159","3.2","171","181","7:52","7:05","165","178","1.20","0.0","0.0","0.0","0.0","0.0","52:38","0:00","0.0","0:00","No","05:26.30","7","0.0"
Running,2020-12-09 16:36:51,false,"Maidencreek Running","6.52","483","00:52:11","152","181","3.8","169","182","8:01","6:39","302","306","1.19","0.0","0.0","0.0","0.0","0.0","52:11","0:00","0.0","0:00","No","04:04.01","7","0.0"
Running,2020-12-08 16:32:51,false,"Maidencreek Running","5.50","467","00:45:48","162","183","4.2","168","181","8:20","6:55","126","140","1.15","0.0","0.0","0.0","0.0","0.0","45:48","0:00","0.0","0:00","No","04:11.21","6","0.0"
Running,2020-12-07 15:58:58,false,"Maidencreek Running","4.01","258","00:28:58","146","185","3.1","172","180","7:14","6:33","105","106","1.30","0.0","0.0","0.0","0.0","0.0","28:58","0:00","0.0","0:00","No","00:01.80","5","0.0"
Running,2020-12-06 14:16:33,false,"Maidencreek Running","6.64","580","00:51:43","173","189","5.0","169","208","7:47","4:38","206","200","1.23","0.0","0.0","0.0","0.0","0.0","51:43","0:00","0.0","0:00","No","04:57.90","7","0.0"
Running,2020-12-05 12:32:44,false,"Maidencreek Running","3.11","167","00:19:24","143","156","2.6","175","185","6:15","5:49","51","72","1.47","0.0","0.0","0.0","0.0","0.0","19:24","0:00","0.0","0:00","No","00:42.16","4","0.0"
Running,2020-12-04 15:48:13,false,"Maidencreek Running","6.59","589","00:54:51","169","186","5.0","166","179","8:19","7:19","184","185","1.17","0.0","0.0","0.0","0.0","0.0","54:51","0:00","0.0","0:00","No","04:53.73","7","0.0"
Running,2020-12-03 16:02:04,false,"Maidencreek Running","6.58","427","00:50:45","142","179","3.4","168","177","7:42","6:44","163","170","1.24","0.0","0.0","0.0","0.0","0.0","50:45","0:00","0.0","0:00","No","04:32.54","7","0.0"
Running,2020-12-02 15:51:55,false,"Maidencreek Running","7.45","599","00:58:04","165","194","5.0","168","177","7:48","2:01","142","149","1.23","0.0","0.0","0.0","0.0","0.0","58:04","0:00","0.0","0:00","No","03:37.06","8","0.0"
Running,2020-12-01 15:33:36,false,"Maidencreek Running","6.30","409","00:48:15","147","167","3.2","169","228","7:40","6:54","116","130","1.24","0.0","0.0","0.0","0.0","0.0","48:15","0:00","0.0","0:00","No","02:24.61","7","0.0"
Running,2020-11-29 13:26:28,false,"Maidencreek Running","3.48","245","00:26:57","155","170","3.3","168","175","7:44","7:13","47","51","1.24","0.0","0.0","0.0","0.0","0.0","26:57","0:00","0.0","0:00","No","03:46.73","4","0.0"
Running,2020-11-28 13:37:03,false,"Maidencreek Running","6.36","511","00:49:36","171","181","5.0","168","181","7:48","6:54","260","256","1.23","0.0","0.0","0.0","0.0","0.0","49:36","0:00","0.0","0:00","No","02:51.60","7","0.0"
Running,2020-11-27 11:55:47,false,"Maidencreek Running","6.30","510","00:47:58","172","188","5.0","168","185","7:37","6:04","120","131","1.26","0.0","0.0","0.0","0.0","0.0","47:58","0:00","0.0","0:00","No","01:51.59","7","0.0"
Running,2020-11-26 12:53:41,false,"Maidencreek Running","3.39","265","00:26:38","163","197","3.6","167","175","7:51","6:52","94","109","1.23","0.0","0.0","0.0","0.0","0.0","26:38","0:00","0.0","0:00","No","03:13.59","4","0.0"
Running,2020-11-25 13:50:03,false,"Maidencreek Running","5.29","444","00:41:24","170","195","5.0","167","175","7:50","7:03","74","93","1.23","0.0","0.0","0.0","0.0","0.0","41:24","0:00","0.0","0:00","No","02:16.07","6","0.0"
Running,2020-11-24 15:12:30,false,"Maidencreek Running","3.77","308","00:30:04","164","180","3.7","167","177","7:59","6:49","79","81","1.21","0.0","0.0","0.0","0.0","0.0","30:04","0:00","0.0","0:00","No","06:20.33","4","0.0"
Running,2020-11-23 15:45:28,false,"Maidencreek Running","3.92","268","00:31:26","141","156","3.0","167","179","8:01","7:06","110","119","1.20","0.0","0.0","0.0","0.0","0.0","31:26","0:00","0.0","0:00","No","07:32.66","4","0.0"
Running,2020-11-19 14:53:50,false,"Slippery Rock Running","4.70","392","00:36:02","176","213","5.0","169","181","7:40","6:17","217","261","1.24","0.0","0.0","0.0","0.0","0.0","36:02","0:00","0.0","0:00","No","05:07.00","5","0.0"
Running,2020-11-17 14:16:39,false,"Slippery Rock Running","4.62","363","00:36:16","164","206","4.0","171","189","7:51","6:23","286","252","1.20","0.0","0.0","0.0","0.0","0.0","36:16","0:00","0.0","0:00","No","04:55.07","5","0.0"
Running,2020-11-15 14:18:47,false,"Slippery Rock Running","4.02","312","00:31:28","162","202","3.8","169","185","7:50","5:36","295","293","1.22","0.0","0.0","0.0","0.0","0.0","31:28","0:00","0.0","0:00","No","00:09.53","5","0.0"
Running,2020-10-31 17:22:45,false,"Plain Grove Running","4.25","389","00:35:25","171","194","4.3","167","185","8:20","6:54","231","298","1.16","0.0","0.0","0.0","0.0","0.0","35:25","0:00","0.0","0:00","No","01:58.38","5","0.0"
Running,2020-10-31 16:44:58,false,"Slippery Rock Running","4.79","366","00:35:08","164","183","4.0","170","179","7:20","6:28","276","207","1.29","0.0","0.0","0.0","0.0","0.0","35:08","0:00","0.0","0:00","No","05:27.18","5","0.0"
Running,2020-10-30 17:23:57,false,"Slippery Rock Running","0.49","37","00:03:55.6","149","156","1.5","171","175","7:57","7:40","--","--","1.18","0.0","0.0","0.0","0.0","0.0","3:55.6","0:00","0.0","0:00","No","03:55.59","1","0.0"
Running,2020-10-30 17:17:15,false,"Slippery Rock Running","0.64","34","00:03:35.8","151","159","1.5","183","195","5:36","5:13","--","--","1.57","0.0","0.0","0.0","0.0","0.0","3:35.8","0:00","0.0","0:00","No","03:35.78","1","0.0"
Running,2020-10-30 17:10:48,false,"Slippery Rock Running","0.63","33","00:03:34.4","150","154","1.5","185","200","5:40","5:35","--","--","1.53","0.0","0.0","0.0","0.0","0.0","3:34.4","0:00","0.0","0:00","No","03:34.41","1","0.0"
Running,2020-10-29 17:09:44,false,"Slippery Rock Running","5.03","372","00:39:29","154","186","3.7","169","177","7:51","6:41","361","358","1.21","0.0","0.0","0.0","0.0","0.0","39:29","0:00","0.0","0:00","No","00:14.17","6","0.0"
Running,2020-10-28 17:39:49,false,"Slippery Rock Running","4.31","330","00:34:13","157","185","3.6","169","180","7:56","7:00","220","250","1.20","0.0","0.0","0.0","0.0","0.0","34:13","0:00","0.0","0:00","No","02:20.96","5","0.0"
Running,2020-10-27 17:36:32,false,"Slippery Rock Running","4.99","428","00:40:46","166","187","4.3","168","183","8:10","6:59","298","289","1.17","0.0","0.0","0.0","0.0","0.0","40:46","0:00","0.0","0:00","No","00:01.17","6","0.0"
Running,2020-10-26 18:04:55,false,"Slippery Rock Running","0.75","76","00:06:48.8","173","179","2.4","167","170","9:02","8:36","--","--","1.07","0.0","0.0","0.0","0.0","0.0","6:48.8","0:00","0.0","0:00","No","06:48.80","1","0.0"
Running,2020-10-26 17:58:30,false,"Slippery Rock Running","0.26","12","00:01:12.5","164","168","1.2","180","206","4:41","4:25","--","--","1.91","0.0","0.0","0.0","0.0","0.0","1:12.5","0:00","0.0","0:00","No","01:12.52","1","0.0"
Running,2020-10-26 17:55:10,false,"Slippery Rock Running","0.26","12","00:01:16.6","164","166","1.2","189","202","5:00","4:53","--","--","1.71","0.0","0.0","0.0","0.0","0.0","1:16.6","0:00","0.0","0:00","No","01:16.56","1","0.0"
Running,2020-10-26 17:51:47,false,"Slippery Rock Running","0.26","12","00:01:12.6","161","167","1.2","195","236","4:39","4:29","--","--","1.77","0.0","0.0","0.0","0.0","0.0","1:12.6","0:00","0.0","0:00","No","01:12.63","1","0.0"
Running,2020-10-26 17:48:14,false,"Slippery Rock Running","0.26","12","00:01:16.1","161","164","1.2","192","197","4:56","4:55","--","--","1.70","0.0","0.0","0.0","0.0","0.0","1:16.1","0:00","0.0","0:00","No","01:16.14","1","0.0"
